gender,age,time_of_day,date
0,25,10,0822
0,60,10,0822
0,45,10,0822
0,41,10,0822
0,26,10,0822
0,34,10,0822
0,56,10,0822
0,50,10,0822
0,37,10,0822
0,50,10,0822
0,32,10,0822
0,51,10,0822
0,26,10,0822
0,26,10,0822
0,47,10,0822
0,34,10,0822
0,44,10,0822
0,51,10,0822
0,35,10,0822
0,37,10,0822
0,35,10,0822
0,32,10,0822
0,33,10,0822
0,22,10,0822
0,40,10,0822
0,49,10,0822
0,25,10,0822
0,52,11,0822
0,35,10,0822
0,28,11,0822
0,28,11,0822
0,28,11,0822
0,36,11,0822
0,31,11,0822
0,26,11,0822
0,49,11,0822
0,28,11,0822
0,34,11,0822
0,31,11,0822
0,26,11,0822
0,53,11,0822
0,36,11,0822
0,40,11,0822
0,31,11,0822
0,34,11,0822
0,30,11,0822
0,34,11,0822
0,44,11,0822
0,47,11,0822
0,28,11,0822
0,24,11,0822
0,33,11,0822
0,55,11,0822
0,40,11,0822
0,21,11,0822
0,27,11,0822
0,24,11,0822
0,26,11,0822
0,48,11,0822
0,33,11,0822
0,31,11,0822
0,69,11,0822
0,31,11,0822
0,26,11,0822
0,51,11,0822
0,45,12,0822
0,44,12,0822
0,34,12,0822
0,27,12,0822
0,33,12,0822
0,24,12,0822
0,30,12,0822
0,29,12,0822
0,29,12,0822
0,28,12,0822
0,51,12,0822
0,49,12,0822
0,18,12,0822
0,37,12,0822
0,18,12,0822
0,24,12,0822
0,31,12,0822
0,27,12,0822
0,33,12,0822
0,24,12,0822
0,27,12,0822
0,33,12,0822
0,60,13,0822
0,24,13,0822
0,34,13,0822
0,31,13,0822
0,21,13,0822
0,41,13,0822
0,27,13,0822
0,48,13,0822
0,27,13,0822
0,27,13,0822
0,23,13,0822
0,29,13,0822
0,26,13,0822
0,26,13,0822
0,41,14,0822
0,33,14,0822
0,27,14,0822
0,38,14,0822
0,28,14,0822
0,27,14,0822
0,30,14,0822
0,49,14,0822
0,58,14,0822
0,56,14,0822
0,23,14,0822
0,35,14,0822
0,24,14,0822
0,35,14,0822
0,51,14,0822
0,38,14,0822
0,31,14,0822
0,25,14,0822
0,51,14,0822
0,32,14,0822
0,40,14,0822
0,47,14,0822
0,39,14,0822
0,32,14,0822
0,39,14,0822
0,28,14,0822
0,51,14,0822
0,59,14,0822
0,32,14,0822
0,37,14,0822
0,46,14,0822
0,23,14,0822
0,32,14,0822
0,28,14,0822
0,28,14,0822
0,25,15,0822
0,37,15,0822
0,41,15,0822
0,61,15,0822
0,26,15,0822
0,36,15,0822
0,51,15,0822
0,48,15,0822
0,37,15,0822
0,31,15,0822
0,53,15,0822
0,39,15,0822
0,48,15,0822
0,34,15,0822
0,33,15,0822
0,44,15,0822
0,35,15,0822
0,33,15,0822
0,45,15,0822
0,37,15,0822
0,31,15,0822
0,61,15,0822
0,28,15,0822
0,28,15,0822
0,48,15,0822
0,69,15,0822
0,32,15,0822
0,33,15,0822
0,32,15,0822
0,31,15,0822
0,38,15,0822
0,51,15,0822
0,27,15,0822
0,22,15,0822
0,24,15,0822
0,47,15,0822
0,75,15,0822
0,34,15,0822
0,32,15,0822
0,50,15,0822
0,42,15,0822
0,28,15,0822
0,28,15,0822
0,28,15,0822
0,35,15,0822
0,45,15,0822
0,40,15,0822
0,47,15,0822
0,65,15,0822
0,51,15,0822
0,29,15,0822
0,25,15,0822
0,32,15,0822
0,64,15,0822
0,32,15,0822
0,40,15,0822
0,36,15,0822
0,42,15,0822
0,47,15,0822
0,27,15,0822
0,51,16,0822
0,38,16,0822
0,52,16,0822
0,34,16,0822
0,29,16,0822
0,25,16,0822
0,46,16,0822
0,44,16,0822
0,44,16,0822
0,31,16,0822
0,42,15,0822
0,29,16,0822
0,28,16,0822
0,33,16,0822
0,41,16,0822
0,57,16,0822
0,43,16,0822
0,29,16,0822
0,36,16,0822
0,69,16,0822
0,29,16,0822
0,37,16,0822
0,40,16,0822
0,65,16,0822
0,58,16,0822
0,25,16,0822
0,37,16,0822
0,27,16,0822
0,49,16,0822
0,30,16,0822
0,29,16,0822
0,23,16,0822
0,26,16,0822
0,35,16,0822
0,32,16,0822
0,54,16,0822
0,40,16,0822
0,34,16,0822
0,29,16,0822
0,50,16,0822
0,33,16,0822
0,31,16,0822
0,22,16,0822
0,32,16,0822
0,26,16,0822
0,28,16,0822
0,33,16,0822
0,36,16,0822
0,46,16,0822
0,31,16,0822
0,41,16,0822
0,30,16,0822
0,51,16,0822
0,59,16,0822
0,24,16,0822
0,31,16,0822
0,51,16,0822
0,41,16,0822
0,41,16,0822
0,58,16,0822
0,31,16,0822
0,30,16,0822
0,62,16,0822
0,45,16,0822
0,43,16,0822
0,23,16,0822
0,42,16,0822
0,56,16,0822
0,38,16,0822
0,26,16,0822
0,40,16,0822
0,22,16,0822
0,25,16,0822
0,34,16,0822
0,54,16,0822
0,59,16,0822
0,44,16,0822
0,24,16,0822
0,35,16,0822
0,35,16,0822
0,24,16,0822
0,34,16,0822
0,45,16,0822
0,50,16,0822
0,69,16,0822
0,50,16,0822
0,26,16,0822
0,28,16,0822
0,59,16,0822
0,43,16,0822
0,27,16,0822
0,47,16,0822
0,43,16,0822
0,49,16,0822
0,28,16,0822
0,43,16,0822
0,37,16,0822
0,30,16,0822
0,27,16,0822
0,30,16,0822
0,57,16,0822
0,32,16,0822
0,34,16,0822
0,31,16,0822
0,30,16,0822
0,44,16,0822
0,36,16,0822
0,34,16,0822
0,48,16,0822
0,43,16,0822
0,58,16,0822
0,26,16,0822
0,25,16,0822
0,47,16,0822
0,47,16,0822
0,24,16,0822
0,31,16,0822
0,31,16,0822
0,39,16,0822
0,48,16,0822
0,47,16,0822
0,46,16,0822
0,47,16,0822
0,43,16,0822
0,50,16,0822
0,60,16,0822
0,28,16,0822
0,30,16,0822
0,29,16,0822
0,29,16,0822
0,37,16,0822
0,48,16,0822
0,24,16,0822
0,47,16,0822
0,55,16,0822
0,33,16,0822
0,31,16,0822
0,32,16,0822
0,59,16,0822
0,33,16,0822
0,39,16,0822
0,39,16,0822
0,61,16,0822
0,32,16,0822
0,29,16,0822
0,53,16,0822
0,39,16,0822
0,34,16,0822
0,25,16,0822
0,25,16,0822
0,53,16,0822
0,27,16,0822
0,37,16,0822
0,36,16,0822
0,28,16,0822
0,62,16,0822
0,32,16,0822
0,53,16,0822
0,51,16,0822
0,28,17,0822
0,30,17,0822
0,26,17,0822
0,46,17,0822
0,31,17,0822
0,34,17,0822
0,26,17,0822
0,25,17,0822
0,44,16,0822
0,45,16,0822
0,35,16,0822
0,31,17,0822
0,40,17,0822
0,32,17,0822
0,48,17,0822
0,25,17,0822
0,59,17,0822
0,39,17,0822
0,30,17,0822
0,41,17,0822
0,33,17,0822
0,47,17,0822
0,67,17,0822
0,31,17,0822
0,45,17,0822
0,34,17,0822
0,52,17,0822
0,40,17,0822
0,32,17,0822
0,40,17,0822
0,27,17,0822
0,37,17,0822
0,51,17,0822
0,28,17,0822
0,36,17,0822
0,32,17,0822
0,30,17,0822
0,27,17,0822
0,28,17,0822
0,34,17,0822
0,36,17,0822
0,40,17,0822
0,50,17,0822
0,32,17,0822
0,39,17,0822
0,50,17,0822
0,36,17,0822
0,46,17,0822
0,38,17,0822
0,30,17,0822
0,42,17,0822
0,41,17,0822
0,49,17,0822
0,60,17,0822
0,36,17,0822
0,33,17,0822
0,26,17,0822
0,29,17,0822
0,44,17,0822
0,30,17,0822
0,29,17,0822
0,38,17,0822
0,22,17,0822
0,44,17,0822
0,36,17,0822
0,32,17,0822
0,46,17,0822
0,35,17,0822
0,26,17,0822
0,29,17,0822
0,40,17,0822
0,34,17,0822
0,35,17,0822
0,29,17,0822
0,37,17,0822
0,48,17,0822
0,32,17,0822
0,39,17,0822
0,33,17,0822
0,40,17,0822
0,38,17,0822
0,42,17,0822
0,33,17,0822
0,36,17,0822
0,43,17,0822
0,57,17,0822
0,24,17,0822
0,25,17,0822
0,27,17,0822
0,25,17,0822
0,26,17,0822
0,26,17,0822
0,30,17,0822
0,53,17,0822
0,52,17,0822
0,29,17,0822
0,29,17,0822
0,46,17,0822
0,53,17,0822
0,26,17,0822
0,56,17,0822
0,35,17,0822
0,53,17,0822
0,32,17,0822
0,37,17,0822
0,41,17,0822
0,22,17,0822
0,27,17,0822
0,45,16,0822
0,48,17,0822
0,39,17,0822
0,31,17,0822
0,29,17,0822
0,62,17,0822
0,26,17,0822
0,31,17,0822
0,46,17,0822
0,40,17,0822
0,40,17,0822
0,25,17,0822
0,25,17,0822
0,35,17,0822
0,38,17,0822
0,41,17,0822
0,41,17,0822
0,32,17,0822
0,58,17,0822
0,62,17,0822
0,38,17,0822
0,46,17,0822
0,55,17,0822
0,32,17,0822
0,36,17,0822
0,46,17,0822
0,33,17,0822
0,26,17,0822
0,32,17,0822
0,46,17,0822
0,49,17,0822
0,29,17,0822
0,39,17,0822
0,27,17,0822
0,24,17,0822
0,33,17,0822
0,44,17,0822
0,48,17,0822
0,31,17,0822
0,32,17,0822
0,47,17,0822
0,56,17,0822
0,44,17,0822
0,37,17,0822
0,29,17,0822
0,26,17,0822
0,27,17,0822
0,38,17,0822
0,29,17,0822
0,32,17,0822
0,37,17,0822
0,41,17,0822
0,45,17,0822
0,36,17,0822
0,40,17,0822
0,45,17,0822
0,30,17,0822
0,50,17,0822
0,50,17,0822
0,37,17,0822
0,24,17,0822
0,23,17,0822
0,50,17,0822
0,51,17,0822
0,41,17,0822
0,31,17,0822
0,57,17,0822
0,30,17,0822
0,30,17,0822
0,34,17,0822
0,42,17,0822
0,29,17,0822
0,43,17,0822
0,34,17,0822
0,36,17,0822
0,38,17,0822
0,43,17,0822
0,35,17,0822
0,40,17,0822
0,31,17,0822
0,55,17,0822
0,41,17,0822
0,27,17,0822
0,36,17,0822
0,27,17,0822
0,25,17,0822
0,48,17,0822
0,42,17,0822
0,31,17,0822
0,32,17,0822
0,33,17,0822
0,32,17,0822
0,40,17,0822
0,41,17,0822
0,49,17,0822
0,26,17,0822
0,47,17,0822
0,35,17,0822
0,27,17,0822
0,45,17,0822
0,41,17,0822
0,33,17,0822
0,30,17,0822
0,41,17,0822
0,59,17,0822
0,30,17,0822
0,47,17,0822
0,26,17,0822
0,26,17,0822
0,25,17,0822
0,26,17,0822
0,31,17,0822
0,45,17,0822
0,48,17,0822
0,41,17,0822
0,27,17,0822
0,30,17,0822
0,33,17,0822
0,24,17,0822
0,43,17,0822
0,42,17,0822
0,31,17,0822
0,37,17,0822
0,37,17,0822
0,41,17,0822
0,27,17,0822
0,28,17,0822
0,28,17,0822
0,56,17,0822
0,30,17,0822
0,37,17,0822
0,22,17,0822
0,27,17,0822
0,34,17,0822
0,29,17,0822
0,32,17,0822
0,32,17,0822
0,58,17,0822
0,40,17,0822
0,41,17,0822
0,26,17,0822
0,53,17,0822
0,30,17,0822
0,30,17,0822
0,36,17,0822
0,29,17,0822
0,31,17,0822
0,35,17,0822
0,29,17,0822
0,24,17,0822
0,44,17,0822
0,27,17,0822
0,37,17,0822
0,24,17,0822
0,31,17,0822
0,28,17,0822
0,39,17,0822
0,47,17,0822
0,43,17,0822
0,26,17,0822
0,43,17,0822
0,29,17,0822
0,32,17,0822
0,32,17,0822
0,30,17,0822
0,64,17,0822
0,26,17,0822
0,28,17,0822
0,29,17,0822
0,24,17,0822
0,55,17,0822
0,31,17,0822
0,27,17,0822
0,36,17,0822
0,28,17,0822
0,52,17,0822
0,35,17,0822
0,18,17,0822
0,33,17,0822
0,34,17,0822
0,31,17,0822
0,48,17,0822
0,36,17,0822
0,35,17,0822
0,29,17,0822
0,23,17,0822
0,30,17,0822
0,59,17,0822
0,33,17,0822
0,30,17,0822
0,40,17,0822
0,44,17,0822
0,40,17,0822
0,40,17,0822
0,24,17,0822
0,28,17,0822
0,33,17,0822
0,49,17,0822
0,35,17,0822
0,33,17,0822
0,31,18,0822
0,30,18,0822
0,34,18,0822
0,47,18,0822
0,59,18,0822
0,30,18,0822
0,38,18,0822
0,26,18,0822
0,29,18,0822
0,37,18,0822
0,62,18,0822
0,29,18,0822
0,37,18,0822
0,62,18,0822
0,33,18,0822
0,27,18,0822
0,34,18,0822
0,32,18,0822
0,32,18,0822
0,47,18,0822
0,36,18,0822
0,45,18,0822
0,40,18,0822
0,43,18,0822
0,43,18,0822
0,26,18,0822
0,33,18,0822
0,58,18,0822
0,43,18,0822
0,35,18,0822
0,59,18,0822
0,31,18,0822
0,48,18,0822
0,54,18,0822
0,27,18,0822
0,32,18,0822
0,29,18,0822
0,43,18,0822
0,30,18,0822
0,29,18,0822
0,31,18,0822
0,38,18,0822
0,25,18,0822
0,30,18,0822
0,40,18,0822
0,31,18,0822
0,42,18,0822
0,42,18,0822
0,34,18,0822
0,49,18,0822
0,64,18,0822
0,54,18,0822
0,42,18,0822
0,26,18,0822
0,30,18,0822
0,32,18,0822
0,29,18,0822
0,30,18,0822
0,22,18,0822
0,35,18,0822
0,30,18,0822
0,29,18,0822
0,59,18,0822
0,28,18,0822
0,33,18,0822
0,34,18,0822
0,29,18,0822
0,46,18,0822
0,48,18,0822
0,35,18,0822
0,44,18,0822
0,49,18,0822
0,31,18,0822
0,34,18,0822
0,32,18,0822
0,30,18,0822
0,44,18,0822
0,47,18,0822
0,31,18,0822
0,29,18,0822
0,33,18,0822
0,43,18,0822
0,34,18,0822
0,32,18,0822
0,25,18,0822
0,28,18,0822
0,32,18,0822
0,31,18,0822
0,27,18,0822
0,30,18,0822
0,55,18,0822
0,32,15,0822
0,40,18,0822
0,54,18,0822
0,45,18,0822
0,37,18,0822
0,45,18,0822
0,18,18,0822
0,45,18,0822
0,49,18,0822
0,31,18,0822
0,27,18,0822
0,39,18,0822
0,32,18,0822
0,27,18,0822
0,35,18,0822
0,31,18,0822
0,33,18,0822
0,47,18,0822
0,48,18,0822
0,26,18,0822
0,36,18,0822
0,31,18,0822
0,28,18,0822
0,41,18,0822
0,27,18,0822
0,28,18,0822
0,44,18,0822
0,34,18,0822
0,34,18,0822
0,28,18,0822
0,38,18,0822
0,30,18,0822
0,44,18,0822
0,36,18,0822
0,31,18,0822
0,32,18,0822
0,31,18,0822
0,40,18,0822
0,51,18,0822
0,56,18,0822
0,32,18,0822
0,36,18,0822
0,27,18,0822
0,33,18,0822
0,29,18,0822
0,40,18,0822
0,35,18,0822
0,29,18,0822
0,27,18,0822
0,33,18,0822
0,23,18,0822
0,31,18,0822
0,47,18,0822
0,35,18,0822
0,29,18,0822
0,25,18,0822
0,28,18,0822
0,31,18,0822
0,29,18,0822
0,36,18,0822
0,30,18,0822
0,34,18,0822
0,32,18,0822
0,30,18,0822
0,29,18,0822
0,41,18,0822
0,35,18,0822
0,31,18,0822
0,22,18,0822
0,32,18,0822
0,50,18,0822
0,42,18,0822
0,28,18,0822
0,29,18,0822
0,56,18,0822
0,26,18,0822
0,30,18,0822
0,43,18,0822
0,32,18,0822
0,31,18,0822
0,37,18,0822
0,44,18,0822
0,41,18,0822
0,38,18,0822
0,31,18,0822
0,35,18,0822
0,32,18,0822
0,39,18,0822
0,38,18,0822
0,34,18,0822
0,28,18,0822
0,29,18,0822
0,32,18,0822
0,30,18,0822
0,38,18,0822
0,34,18,0822
0,33,18,0822
0,41,18,0822
0,34,18,0822
0,43,18,0822
0,56,18,0822
0,30,18,0822
0,54,18,0822
0,26,18,0822
0,28,18,0822
0,30,19,0822
0,34,19,0822
0,33,19,0822
0,24,19,0822
0,26,19,0822
0,34,19,0822
0,43,19,0822
0,30,19,0822
0,38,19,0822
0,29,19,0822
0,35,19,0822
0,30,19,0822
0,28,19,0822
0,32,19,0822
0,35,19,0822
0,30,19,0822
0,31,19,0822
0,25,19,0822
0,27,19,0822
0,27,19,0822
0,29,19,0822
0,25,19,0822
0,38,19,0822
0,41,19,0822
0,52,19,0822
0,41,19,0822
0,40,19,0822
0,39,19,0822
0,32,19,0822
0,36,19,0822
0,29,19,0822
0,25,19,0822
0,48,19,0822
0,56,19,0822
0,40,19,0822
0,33,19,0822
0,32,19,0822
0,33,19,0822
0,58,19,0822
0,33,19,0822
0,32,19,0822
0,49,19,0822
0,38,19,0822
0,24,19,0822
0,35,19,0822
0,35,19,0822
0,39,19,0822
0,27,19,0822
0,32,19,0822
0,30,19,0822
0,28,19,0822
0,34,19,0822
0,38,19,0822
0,38,19,0822
0,37,19,0822
0,36,19,0822
0,36,19,0822
0,34,19,0822
0,27,19,0822
0,75,19,0822
0,33,19,0822
0,28,19,0822
0,26,19,0822
0,27,19,0822
0,35,19,0822
0,62,19,0822
0,31,19,0822
0,21,19,0822
0,30,19,0822
0,32,19,0822
0,45,19,0822
0,24,19,0822
0,26,19,0822
0,28,19,0822
0,36,19,0822
0,39,19,0822
0,43,19,0822
0,33,19,0822
0,25,19,0822
0,28,19,0822
0,36,19,0822
0,24,19,0822
0,28,19,0822
0,27,19,0822
0,22,19,0822
0,39,19,0822
0,34,19,0822
0,21,19,0822
0,27,19,0822
0,34,19,0822
0,42,19,0822
0,24,19,0822
0,33,19,0822
0,35,19,0822
0,32,19,0822
0,44,19,0822
0,49,19,0822
0,28,19,0822
0,33,19,0822
0,31,19,0822
0,31,19,0822
0,31,19,0822
0,39,19,0822
0,25,19,0822
0,22,19,0822
0,25,19,0822
0,33,19,0822
0,38,19,0822
0,30,19,0822
0,29,19,0822
0,64,19,0822
0,26,19,0822
0,30,20,0822
0,27,20,0822
0,27,20,0822
0,30,20,0822
0,40,20,0822
0,29,20,0822
0,29,20,0822
0,42,20,0822
0,49,20,0822
0,31,20,0822
0,24,20,0822
0,23,20,0822
0,50,20,0822
0,28,20,0822
0,25,20,0822
0,52,20,0822
0,31,20,0822
0,25,20,0822
0,39,20,0822
0,49,20,0822
0,56,20,0822
0,34,20,0822
0,26,20,0822
0,47,20,0822
0,27,20,0822
0,47,20,0822
0,31,20,0822
0,47,20,0822
0,49,20,0822
0,38,20,0822
0,48,20,0822
0,47,20,0822
0,40,20,0822
0,29,20,0822
0,43,20,0822
0,30,20,0822
0,27,20,0822
0,28,20,0822
0,25,20,0822
0,33,20,0822
0,34,20,0822
0,33,20,0822
0,45,20,0822
0,34,20,0822
0,31,20,0822
0,39,20,0822
0,41,20,0822
0,32,20,0822
0,23,20,0822
0,48,20,0822
0,27,20,0822
0,24,20,0822
0,50,20,0822
0,41,20,0822
0,41,20,0822
0,43,20,0822
0,27,20,0822
0,27,20,0822
0,40,20,0822
0,25,20,0822
0,27,20,0822
0,31,20,0822
0,30,20,0822
0,35,20,0822
0,39,20,0822
0,36,20,0822
0,31,20,0822
0,32,20,0822
0,39,20,0822
0,24,20,0822
0,28,20,0822
0,29,20,0822
0,29,20,0822
0,35,20,0822
0,37,20,0822
0,31,20,0822
0,27,20,0822
0,29,20,0822
0,34,20,0822
0,46,20,0822
0,50,20,0822
0,47,20,0822
0,31,20,0822
0,26,20,0822
0,56,20,0822
0,47,20,0822
0,30,20,0822
0,28,20,0822
0,26,20,0822
0,28,20,0822
0,25,21,0822
0,27,21,0822
0,49,21,0822
0,30,21,0822
0,30,21,0822
0,31,21,0822
0,30,21,0822
0,31,21,0822
0,39,21,0822
0,25,21,0822
0,28,21,0822
0,31,21,0822
0,29,21,0822
0,28,21,0822
0,35,21,0822
0,25,21,0822
0,27,21,0822
0,26,21,0822
0,29,21,0822
0,33,21,0822
0,24,21,0822
0,31,21,0822
0,37,21,0822
0,27,21,0822
0,45,21,0822
0,30,21,0822
0,46,21,0822
0,24,21,0822
0,49,21,0822
0,48,21,0822
0,41,21,0822
0,40,21,0822
0,29,21,0822
0,25,21,0822
0,28,21,0822
0,24,21,0822
0,31,21,0822
0,50,21,0822
0,30,21,0822
0,29,21,0822
0,24,21,0822
0,25,21,0822
0,37,21,0822
0,25,21,0822
0,33,21,0822
0,55,21,0822
0,40,21,0822
0,31,21,0822
0,32,21,0822
0,33,21,0822
0,31,21,0822
0,35,21,0822
0,24,21,0822
0,34,21,0822
0,29,21,0822
0,40,21,0822
0,52,22,0822
0,30,22,0822
0,27,22,0822
0,58,22,0822
0,42,22,0822
0,30,22,0822
0,34,22,0822
0,29,22,0822
0,26,22,0822
0,40,22,0822
0,27,22,0822
0,34,22,0822
0,26,22,0822
0,30,22,0822
0,26,22,0822
0,24,22,0822
0,43,22,0822
0,23,22,0822
0,31,22,0822
0,29,22,0822
0,29,22,0822
0,26,22,0822
0,25,22,0822
0,33,22,0822
0,32,22,0822
0,23,22,0822
0,30,22,0822
0,28,22,0822
0,28,22,0822
0,29,22,0822
0,37,22,0822
0,40,22,0822
0,24,22,0822
0,26,22,0822
0,54,22,0822
0,26,22,0822
0,27,22,0822
0,24,22,0822
0,21,22,0822
0,32,22,0822
0,61,22,0822
0,23,22,0822
0,27,22,0822
0,27,22,0822
0,32,22,0822
0,31,22,0822
0,32,22,0822
0,34,22,0822
0,36,22,0822
0,27,22,0822
0,27,22,0822
0,26,22,0822
0,31,22,0822
0,37,22,0822
0,37,22,0822
0,25,22,0822
0,24,22,0822
0,26,22,0822
0,59,22,0822
0,27,22,0822
0,30,22,0822
0,24,22,0822
0,30,22,0822
0,29,23,0822
0,27,23,0822
0,32,23,0822
0,31,23,0822
0,27,23,0822
0,34,23,0822
0,27,23,0822
0,24,23,0822
0,36,23,0822
0,32,23,0822
0,41,23,0822
0,37,23,0822
0,27,23,0822
0,28,23,0822
0,29,23,0822
0,34,23,0822
0,35,23,0822
0,24,23,0822
0,25,23,0822
0,26,23,0822
0,26,23,0822
0,31,23,0822
0,28,23,0822
0,28,23,0822
0,23,23,0822
0,24,23,0822
0,25,23,0822
0,24,0,0823
0,24,0,0823
0,51,0,0823
0,23,0,0823
0,33,0,0823
0,40,0,0823
0,31,0,0823
0,28,0,0823
0,28,0,0823
0,33,0,0823
0,27,0,0823
0,29,0,0823
0,28,0,0823
0,28,0,0823
0,29,1,0823
0,25,1,0823
0,24,1,0823
0,45,1,0823
0,31,1,0823
0,24,1,0823
0,50,1,0823
0,33,2,0823
0,45,3,0823
0,45,3,0823
0,25,3,0823
0,37,4,0823
0,25,4,0823
0,33,4,0823
0,58,4,0823
0,31,4,0823
0,27,4,0823
0,37,4,0823
0,38,5,0823
0,28,5,0823
0,24,5,0823
0,46,5,0823
0,60,5,0823
0,33,5,0823
0,32,5,0823
0,37,5,0823
0,32,5,0823
0,30,5,0823
0,32,5,0823
0,37,5,0823
0,26,6,0823
0,59,6,0823
0,48,6,0823
0,31,6,0823
0,31,6,0823
0,49,6,0823
0,26,6,0823
0,52,6,0823
0,43,6,0823
0,27,6,0823
0,53,6,0823
0,32,6,0823
0,46,6,0823
0,31,6,0823
0,32,6,0823
0,48,6,0823
0,34,6,0823
0,33,6,0823
0,29,6,0823
0,32,6,0823
0,28,6,0823
0,37,6,0823
0,37,6,0823
0,40,6,0823
0,29,6,0823
0,29,6,0823
0,31,6,0823
0,46,6,0823
0,44,6,0823
0,40,6,0823
0,38,6,0823
0,44,6,0823
0,32,6,0823
0,27,6,0823
0,55,6,0823
0,32,6,0823
0,38,6,0823
0,33,6,0823
0,34,6,0823
0,28,6,0823
0,29,6,0823
0,36,6,0823
0,52,6,0823
0,34,6,0823
0,34,6,0823
0,47,6,0823
0,59,6,0823
0,35,6,0823
0,34,6,0823
0,31,6,0823
0,36,6,0823
0,41,6,0823
0,57,6,0823
0,30,6,0823
0,24,6,0823
0,32,6,0823
0,43,6,0823
0,25,6,0823
0,49,6,0823
0,41,6,0823
0,25,6,0823
0,29,6,0823
0,30,6,0823
0,44,6,0823
0,34,6,0823
0,39,6,0823
0,29,6,0823
0,75,7,0823
0,47,7,0823
0,35,7,0823
0,43,7,0823
0,54,7,0823
0,40,7,0823
0,31,7,0823
0,29,7,0823
0,29,7,0823
0,29,7,0823
0,44,7,0823
0,37,7,0823
0,24,7,0823
0,33,7,0823
0,31,7,0823
0,46,7,0823
0,30,7,0823
0,50,7,0823
0,33,7,0823
0,56,7,0823
0,52,7,0823
0,32,7,0823
0,34,7,0823
0,29,7,0823
0,40,7,0823
0,35,7,0823
0,45,7,0823
0,28,7,0823
0,33,7,0823
0,36,7,0823
0,34,7,0823
0,31,7,0823
0,33,7,0823
0,62,7,0823
0,45,7,0823
0,33,7,0823
0,29,7,0823
0,47,7,0823
0,56,7,0823
0,24,7,0823
0,32,7,0823
0,43,7,0823
0,30,7,0823
0,60,7,0823
0,56,7,0823
0,47,7,0823
0,41,7,0823
0,34,7,0823
0,62,7,0823
0,47,7,0823
0,54,7,0823
0,42,7,0823
0,36,7,0823
0,53,7,0823
0,33,7,0823
0,38,7,0823
0,33,7,0823
0,35,7,0823
0,29,7,0823
0,33,7,0823
0,46,7,0823
0,34,7,0823
0,42,7,0823
0,36,7,0823
0,47,7,0823
0,36,7,0823
0,54,7,0823
0,40,7,0823
0,58,7,0823
0,29,7,0823
0,35,7,0823
0,27,7,0823
0,43,7,0823
0,26,7,0823
0,25,7,0823
0,34,7,0823
0,28,7,0823
0,23,7,0823
0,58,7,0823
0,31,7,0823
0,29,7,0823
0,60,7,0823
0,47,7,0823
0,51,7,0823
0,58,7,0823
0,25,7,0823
0,43,7,0823
0,27,7,0823
0,53,7,0823
0,34,7,0823
0,49,7,0823
0,44,7,0823
0,42,7,0823
0,27,7,0823
0,45,7,0823
0,35,7,0823
0,53,7,0823
0,36,7,0823
0,43,7,0823
0,40,7,0823
0,22,7,0823
0,48,7,0823
0,44,7,0823
0,35,7,0823
0,28,7,0823
0,37,7,0823
0,35,7,0823
0,47,7,0823
0,46,7,0823
0,47,7,0823
0,25,7,0823
0,36,7,0823
0,29,7,0823
0,40,7,0823
0,44,7,0823
0,28,7,0823
0,53,7,0823
0,44,7,0823
0,40,7,0823
0,33,7,0823
0,24,7,0823
0,45,7,0823
0,27,7,0823
0,30,7,0823
0,37,7,0823
0,34,7,0823
0,30,7,0823
0,26,7,0823
0,34,7,0823
0,28,7,0823
0,30,7,0823
0,26,7,0823
0,37,7,0823
0,51,7,0823
0,28,7,0823
0,53,7,0823
0,57,7,0823
0,28,7,0823
0,36,7,0823
0,36,7,0823
0,38,7,0823
0,32,7,0823
0,29,7,0823
0,46,7,0823
0,26,7,0823
0,53,7,0823
0,40,7,0823
0,35,7,0823
0,42,7,0823
0,54,7,0823
0,25,7,0823
0,40,7,0823
0,23,7,0823
0,29,7,0823
0,53,7,0823
0,31,7,0823
0,33,7,0823
0,40,7,0823
0,36,7,0823
0,31,7,0823
0,39,7,0823
0,49,7,0823
0,47,7,0823
0,44,7,0823
0,51,7,0823
0,54,7,0823
0,64,7,0823
0,59,7,0823
0,49,7,0823
0,41,7,0823
0,33,7,0823
0,35,7,0823
0,32,7,0823
0,24,8,0823
0,25,8,0823
0,34,8,0823
0,39,8,0823
0,35,8,0823
0,18,8,0823
0,49,8,0823
0,27,8,0823
0,32,8,0823
0,28,8,0823
0,43,8,0823
0,50,8,0823
0,44,8,0823
0,33,8,0823
0,40,8,0823
0,33,8,0823
0,29,8,0823
0,33,8,0823
0,34,8,0823
0,62,8,0823
0,53,8,0823
0,32,8,0823
0,36,8,0823
0,44,8,0823
0,33,8,0823
0,27,8,0823
0,65,8,0823
0,45,8,0823
0,30,8,0823
0,27,8,0823
0,31,8,0823
0,27,8,0823
0,50,8,0823
0,43,8,0823
0,35,8,0823
0,49,8,0823
0,43,8,0823
0,40,8,0823
0,35,8,0823
0,39,8,0823
0,33,8,0823
0,37,8,0823
0,26,8,0823
0,59,8,0823
0,30,8,0823
0,51,8,0823
0,30,8,0823
0,47,8,0823
0,37,8,0823
0,26,8,0823
0,26,8,0823
0,58,8,0823
0,28,8,0823
0,28,8,0823
0,60,8,0823
0,34,8,0823
0,27,8,0823
0,21,8,0823
0,30,8,0823
0,49,8,0823
0,32,8,0823
0,39,8,0823
0,46,8,0823
