gender,age,month,dow,hod,station_id,distance,duration,speed
0,1,2,4,5,192,2,1,4
1,1,2,5,4,195,3,1,5
1,1,2,0,3,195,3,2,4
0,3,2,1,7,195,3,1,5
0,1,2,0,3,195,3,2,4
0,5,2,6,5,197,2,1,2
0,1,2,0,6,197,2,0,4
1,2,2,6,4,198,3,2,3
0,1,2,4,4,199,4,2,4
0,1,2,0,0,202,2,0,5
0,4,2,1,2,202,2,1,4
0,4,2,1,2,202,2,1,4
0,3,2,6,3,202,2,1,3
0,2,2,2,7,203,4,2,4
0,4,2,0,4,207,3,1,4
0,1,2,5,5,207,3,2,3
0,2,2,6,4,207,3,1,5
0,1,2,3,6,207,3,2,3
0,4,2,5,6,218,2,1,2
0,3,2,3,4,220,5,3,3
1,2,2,4,6,232,5,1,6
0,1,2,6,6,240,5,3,5
0,1,2,3,6,241,2,1,5
0,2,2,5,2,244,5,0,6
0,1,2,4,6,250,5,1,6
0,2,1,2,0,252,5,0,6
0,1,1,2,6,252,5,4,3
1,2,1,1,6,252,5,0,6
0,2,2,3,2,255,1,1,1
0,1,0,6,6,262,4,1,6
0,4,1,5,2,319,5,1,6
1,1,1,3,6,328,5,3,5
0,2,1,4,6,328,5,0,6
1,3,1,0,5,328,5,1,6
0,2,2,4,2,328,5,0,6
0,2,2,5,3,328,5,0,6
0,5,2,1,4,328,5,1,6
0,2,2,3,3,328,5,0,6
0,3,1,4,3,340,5,0,6
0,2,2,3,2,350,4,0,6
0,2,1,1,2,350,4,1,6
0,2,2,4,5,350,4,0,6
0,2,1,5,2,350,4,1,6
0,2,1,3,2,350,4,1,6
0,2,1,5,2,350,4,1,6
0,1,1,1,7,5,4,2,4
1,2,1,3,2,13,2,1,4
0,1,1,2,5,13,2,1,3
0,2,1,0,3,13,2,1,3
0,2,1,3,0,13,2,1,4
0,1,2,5,5,13,2,1,4
1,2,1,0,3,13,2,1,4
0,2,2,2,6,13,2,1,4
0,1,1,0,6,13,2,1,3
0,1,2,6,5,13,2,1,5
0,2,1,1,5,13,2,1,4
0,1,2,4,6,13,2,1,4
0,2,1,2,5,13,2,1,4
0,1,1,1,6,13,2,1,4
0,1,2,5,5,13,2,1,4
0,2,1,1,6,13,2,1,3
0,2,1,6,3,13,2,1,4
0,2,2,2,6,13,2,1,4
0,5,1,4,3,13,2,1,3
0,1,1,3,6,13,2,1,4
0,1,1,6,4,14,4,2,5
1,1,0,5,5,15,4,2,5
1,1,1,3,5,15,4,2,5
0,1,2,2,5,16,3,1,4
1,2,2,0,1,16,3,0,6
0,4,2,5,5,16,3,0,6
1,1,2,2,5,16,3,1,4
0,1,2,3,3,17,2,1,4
1,2,1,0,7,17,2,1,4
0,2,1,0,4,17,2,1,3
0,3,2,6,4,19,4,1,6
0,1,1,3,5,20,1,0,3
0,2,1,1,4,20,1,6,1
0,3,1,2,6,20,1,0,3
0,3,2,5,5,20,1,0,3
0,2,1,4,2,20,1,0,1
0,1,2,5,6,20,1,0,3
0,3,0,0,7,20,1,0,2
0,1,1,5,6,20,1,0,3
0,2,1,1,2,20,1,0,3
0,1,2,5,0,20,1,0,4
0,2,1,1,6,20,1,0,2
0,3,2,6,4,20,1,0,1
0,2,1,2,5,20,1,0,1
0,1,1,5,6,20,1,0,3
0,3,1,1,6,20,1,0,2
0,1,1,1,6,20,1,0,2
0,2,2,5,6,20,1,1,1
0,3,2,6,4,20,1,0,1
1,2,2,0,4,20,1,0,2
1,2,2,6,5,20,1,0,2
0,2,2,1,6,20,1,0,3
0,3,2,2,5,20,1,0,2
1,1,2,5,0,20,1,0,4
0,2,2,3,6,20,1,0,3
0,3,2,6,5,20,1,0,3
0,2,2,0,5,20,1,1,1
0,5,2,1,7,20,1,1,1
0,5,2,1,3,20,1,4,1
0,2,2,2,6,20,1,0,3
0,2,2,1,6,20,1,0,3
0,3,2,5,4,21,3,2,4
0,1,1,6,5,21,3,1,5
0,2,0,6,6,22,4,1,5
0,1,2,1,6,23,1,0,4
0,2,1,0,5,23,1,0,3
1,2,1,2,6,23,1,1,2
0,2,1,6,3,23,1,1,2
0,2,2,4,7,23,1,0,5
0,3,1,1,4,23,1,0,3
1,2,2,1,6,23,1,1,2
0,1,1,2,5,23,1,0,4
1,2,2,2,6,23,1,1,2
0,3,1,4,2,25,2,1,5
0,3,2,4,2,25,2,1,5
0,3,1,2,2,25,2,1,4
0,3,1,2,2,25,2,1,4
0,3,1,3,2,25,2,1,4
1,2,2,4,5,25,2,1,4
0,2,1,5,5,25,2,2,3
0,3,1,1,2,25,2,1,5
0,2,2,0,4,25,2,2,3
0,3,1,5,2,25,2,1,4
0,3,2,5,2,26,3,1,5
0,3,2,2,2,26,3,1,4
0,3,2,1,3,26,3,2,4
0,3,2,6,4,26,3,2,4
0,3,2,6,2,26,3,1,5
0,3,2,4,3,26,3,1,4
0,3,2,0,4,26,3,2,4
0,3,2,0,4,26,3,1,4
0,1,0,6,5,26,3,1,4
0,1,1,6,5,26,3,1,4
0,1,1,0,4,26,3,1,5
1,2,1,1,5,27,1,0,3
0,1,1,3,5,27,1,0,4
0,2,2,6,6,27,1,1,1
0,1,1,6,5,27,1,0,4
0,5,2,0,6,27,1,2,1
0,2,1,3,4,27,1,0,4
0,5,2,6,3,27,1,1,1
0,2,1,3,4,27,1,0,4
0,1,1,6,6,27,1,0,4
0,1,1,0,5,27,1,0,2
0,2,2,6,5,28,1,0,4
0,2,1,3,7,28,1,0,4
0,1,2,2,5,28,1,0,5
0,1,0,5,5,28,1,0,4
0,3,2,2,5,28,1,0,3
0,2,1,2,7,28,1,0,2
0,1,1,2,7,28,1,0,2
1,2,2,6,5,28,1,0,2
0,1,2,6,4,29,2,2,2
0,3,1,2,3,30,3,1,5
0,5,2,1,3,30,3,1,5
0,3,2,5,5,30,3,1,5
0,1,2,3,3,31,2,0,5
0,1,2,0,6,31,2,0,5
1,1,2,0,5,31,2,0,5
1,1,2,6,4,31,2,1,4
1,2,2,5,5,31,2,0,5
0,5,1,2,3,31,2,1,4
0,3,1,6,2,31,2,0,5
0,2,1,0,6,31,2,0,5
0,1,2,1,4,34,2,1,4
0,1,1,2,6,34,2,1,3
1,2,0,6,5,34,2,1,5
0,5,1,3,3,34,2,1,4
0,5,1,0,5,34,2,2,3
0,2,1,5,4,34,2,1,4
0,4,2,5,6,34,2,1,4
0,2,1,1,5,34,2,1,4
0,1,2,3,5,35,4,1,5
0,1,2,4,3,36,4,2,4
1,2,2,0,5,36,4,3,3
0,2,2,3,7,36,4,1,5
0,4,2,2,2,36,4,2,5
1,1,2,6,5,37,3,2,4
0,1,2,6,5,37,3,2,4
0,5,1,4,5,44,3,2,4
0,2,2,4,7,44,3,2,3
1,3,2,1,2,44,3,1,5
0,3,2,4,3,44,3,2,4
1,1,2,4,5,46,2,0,4
0,2,2,1,3,46,2,0,5
0,2,1,2,5,46,2,1,3
0,1,1,0,5,46,2,0,4
1,4,1,5,7,47,3,0,6
1,4,2,6,5,47,3,2,3
1,1,2,6,6,48,2,1,3
1,3,2,5,3,48,2,0,4
1,2,1,0,4,48,2,0,3
1,2,2,5,2,48,2,0,4
1,3,2,5,2,48,2,1,3
1,2,2,3,2,48,2,0,4
0,1,2,5,4,48,2,0,5
1,2,2,1,2,48,2,0,4
0,3,2,1,3,48,2,0,5
1,2,2,4,2,48,2,0,5
0,4,2,1,4,48,2,0,5
1,2,2,2,2,48,2,0,4
0,2,2,3,6,48,2,0,3
0,3,2,6,6,48,2,0,5
0,3,2,3,3,48,2,0,5
0,2,2,1,6,48,2,0,4
0,4,2,4,5,48,2,0,5
0,3,2,4,6,48,2,0,4
0,3,1,2,2,48,2,0,3
0,3,2,5,5,48,2,1,3
0,3,0,5,4,48,2,0,4
0,3,1,5,4,48,2,0,5
0,3,0,5,2,48,2,0,3
0,1,2,6,2,50,4,1,5
0,3,1,3,3,50,4,2,4
0,3,2,1,2,50,4,2,4
0,3,1,3,2,50,4,2,4
0,3,2,4,2,50,4,2,4
0,3,1,3,2,50,4,2,5
0,3,2,3,2,50,4,2,4
0,3,1,4,2,50,4,2,4
0,3,2,5,2,50,4,2,4
0,3,1,5,2,50,4,2,4
0,3,1,5,2,50,4,2,4
0,1,1,5,5,50,4,2,4
0,5,2,5,6,50,4,2,4
0,3,1,1,2,50,4,2,4
0,3,1,2,2,50,4,2,4
0,3,1,4,2,50,4,2,4
0,3,1,1,2,50,4,2,4
0,3,1,1,2,50,4,2,4
0,3,2,4,3,50,4,2,4
0,3,1,1,2,50,4,2,4
0,2,1,3,5,50,4,6,1
0,3,1,1,2,50,4,2,4
0,3,1,2,2,50,4,2,4
0,3,1,2,2,50,4,2,4
0,2,1,3,6,51,3,1,4
0,1,1,3,3,51,3,2,3
1,1,1,1,4,51,3,3,2
0,3,1,3,2,51,3,1,5
1,1,2,3,5,52,3,1,4
0,2,2,4,3,52,3,1,4
0,3,1,4,4,52,3,2,4
0,3,1,2,4,53,2,1,4
0,1,1,6,6,53,2,0,5
0,1,1,3,2,53,2,1,5
0,1,2,1,2,53,2,1,5
0,1,1,4,2,53,2,1,5
0,1,2,4,2,53,2,0,6
0,1,1,4,2,53,2,0,5
0,1,1,2,2,53,2,0,5
0,1,1,1,2,53,2,0,5
0,2,2,5,2,53,2,0,5
0,1,1,2,2,53,2,0,5
0,1,1,1,2,53,2,0,5
1,3,2,6,5,53,2,1,3
0,1,2,4,6,53,2,0,5
0,1,2,1,3,53,2,1,3
0,3,1,2,4,54,2,0,5
0,2,2,4,6,54,2,0,5
0,3,1,2,5,54,2,0,5
0,3,1,0,2,54,2,2,2
0,5,1,3,3,54,2,0,5
0,5,1,3,3,54,2,0,5
0,5,2,5,3,54,2,0,5
0,3,2,3,4,54,2,0,5
1,2,2,2,3,54,2,0,4
1,2,2,6,3,54,2,0,5
0,2,1,1,3,55,4,2,5
1,1,1,0,5,56,2,1,4
0,2,1,4,5,56,2,1,4
0,2,2,4,3,56,2,1,5
0,2,1,0,5,56,2,1,4
0,2,2,6,4,56,2,1,5
0,1,1,2,7,56,2,1,5
0,1,2,4,6,56,2,1,4
0,4,1,6,4,56,2,0,6
0,2,2,6,4,56,2,0,5
0,4,1,4,3,56,2,0,5
0,1,1,0,6,56,2,1,3
0,2,2,0,5,56,2,1,4
0,1,2,0,6,56,2,1,3
0,2,1,3,6,56,2,0,5
0,2,2,3,5,58,2,0,5
0,3,1,0,5,58,2,1,2
0,3,2,0,5,58,2,0,4
0,3,2,1,7,58,2,0,4
0,2,2,5,5,58,2,0,6
0,3,2,4,7,58,2,0,5
0,3,1,3,6,58,2,0,5
0,3,1,5,3,58,2,1,2
0,4,1,3,6,58,2,0,5
0,3,2,4,5,58,2,0,5
0,3,1,0,4,58,2,0,4
0,3,2,6,7,58,2,0,5
0,4,2,5,5,58,2,1,3
0,2,1,3,7,58,2,1,4
0,2,2,5,5,58,2,0,5
0,3,2,2,7,58,2,0,5
0,3,2,5,6,58,2,0,4
0,3,1,1,6,58,2,0,4
0,1,2,4,5,58,2,1,2
0,3,2,5,5,58,2,1,4
0,2,2,4,5,58,2,0,5
0,1,2,6,5,58,2,1,3
0,2,2,5,5,58,2,0,5
0,2,2,3,5,58,2,0,5
0,2,2,4,5,58,2,0,5
0,2,1,4,5,60,0,0,0
0,2,2,5,5,60,0,1,0
0,4,2,4,4,60,0,1,0
0,1,2,3,6,60,0,1,0
0,2,2,4,2,60,0,0,0
0,2,2,2,4,60,0,0,0
0,2,2,2,2,60,0,0,0
0,2,2,5,3,60,0,2,0
0,2,2,1,3,60,0,0,0
0,3,2,5,5,60,0,0,0
0,1,2,6,4,60,0,2,0
1,1,2,4,6,60,0,0,0
0,1,2,1,4,60,0,0,0
1,1,2,6,7,60,0,0,0
0,1,2,0,0,60,0,0,0
0,2,1,2,4,60,0,3,0
0,3,0,5,6,60,0,1,0
0,2,1,3,3,60,0,0,0
0,2,1,3,3,60,0,0,0
0,3,0,0,4,60,0,0,0
1,4,1,0,3,60,0,1,0
0,1,1,6,5,60,0,3,0
0,2,0,4,7,60,0,0,0
0,2,0,4,7,60,0,1,0
0,2,0,4,7,60,0,0,0
0,3,1,3,7,60,0,3,0
0,2,1,2,4,60,0,0,0
0,4,1,1,4,60,0,0,0
0,1,1,6,2,61,2,1,4
0,2,1,3,6,61,2,5,1
0,1,2,1,2,61,2,0,6
0,2,2,6,2,61,2,0,5
1,2,1,4,6,61,2,1,3
0,1,2,3,6,61,2,1,5
0,3,2,4,6,61,2,1,4
0,2,2,0,7,61,2,1,5
0,4,2,4,4,66,3,1,4
0,4,2,2,4,66,3,1,4
0,1,2,3,7,66,3,1,5
1,1,1,3,6,67,2,1,3
1,1,2,1,5,67,2,0,4
0,2,2,1,6,67,2,0,4
1,2,2,4,5,67,2,0,4
1,1,1,0,5,67,2,1,3
0,2,0,6,4,67,2,1,2
1,1,2,4,6,67,2,0,4
0,1,1,3,3,67,2,1,2
0,2,2,6,6,67,2,0,5
0,1,1,0,4,67,2,1,3
1,2,0,0,2,67,2,0,4
0,1,2,2,6,67,2,0,3
0,1,2,0,0,67,2,1,3
0,3,1,6,5,67,2,0,4
1,1,2,6,5,68,3,2,4
0,2,2,6,5,68,3,1,4
1,1,2,6,5,69,3,1,4
0,1,2,3,4,69,3,1,5
0,1,2,5,3,69,3,2,3
0,1,2,1,3,69,3,1,4
0,2,2,2,7,69,3,0,6
0,1,2,0,7,69,3,1,5
1,1,2,4,6,69,3,1,5
0,3,2,2,5,69,3,1,5
1,1,1,3,4,69,3,1,5
0,1,2,0,6,69,3,1,5
0,1,1,3,3,69,3,1,4
0,1,2,2,3,69,3,1,4
0,1,1,5,3,69,3,1,5
0,1,2,5,3,69,3,1,6
0,3,1,3,6,69,3,1,4
0,3,2,5,6,69,3,1,5
0,3,1,5,3,69,3,1,5
0,2,2,0,3,69,3,2,3
0,2,1,1,6,69,3,1,5
0,3,2,0,5,69,3,2,3
0,3,1,5,7,69,3,1,5
0,1,2,2,3,69,3,1,5
0,1,1,6,0,69,3,1,5
0,3,2,0,4,69,3,1,6
0,1,1,3,4,69,3,1,6
0,1,2,2,3,69,3,2,2
0,3,1,3,5,69,3,1,5
0,2,2,3,6,69,3,1,4
0,2,1,6,6,69,3,2,3
0,1,2,4,3,69,3,1,5
0,3,1,0,3,69,3,1,5
0,1,2,5,3,69,3,1,5
0,3,1,2,6,69,3,1,5
0,1,2,0,1,69,3,1,4
0,1,2,6,2,69,3,1,5
0,1,1,1,3,69,3,1,5
0,2,2,5,7,69,3,0,6
0,3,2,6,2,69,3,1,5
0,1,2,4,4,69,3,1,6
0,1,1,4,3,69,3,1,4
0,1,2,6,4,69,3,1,6
0,4,1,2,6,71,3,1,5
1,3,2,4,5,71,3,1,5
1,2,1,6,5,71,3,1,4
0,1,2,1,4,71,3,1,5
1,3,2,4,5,71,3,1,5
0,3,2,0,4,72,4,3,4
0,4,1,5,4,73,3,1,4
1,3,2,5,4,73,3,2,3
0,4,1,2,5,74,2,1,4
0,3,1,5,2,74,2,1,4
0,3,2,5,2,74,2,1,4
0,3,1,6,7,74,2,1,3
0,4,2,3,5,74,2,3,1
0,1,2,4,6,74,2,1,4
0,3,2,5,2,74,2,0,5
0,3,2,5,2,74,2,1,4
0,3,2,1,2,74,2,0,5
0,3,2,3,3,74,2,0,5
0,3,2,4,2,74,2,0,5
0,3,2,2,3,74,2,1,4
0,4,0,5,5,75,3,3,3
0,2,2,4,6,75,3,1,5
0,4,1,3,5,75,3,1,4
0,2,2,3,6,75,3,1,5
0,4,1,5,5,75,3,1,4
0,2,1,4,6,75,3,1,5
0,4,1,3,2,75,3,1,5
0,2,2,4,6,75,3,1,5
0,2,1,4,3,77,3,2,3
1,3,2,3,2,77,3,1,5
0,3,1,0,4,77,3,1,5
0,2,2,3,6,77,3,1,5
0,2,2,3,6,77,3,1,5
1,2,2,6,7,80,3,1,4
1,2,1,2,6,80,3,1,4
0,2,2,6,7,80,3,1,4
0,2,2,3,2,81,3,1,5
0,2,2,5,2,81,3,1,5
0,4,1,3,4,81,3,2,4
0,2,2,4,2,81,3,1,5
1,3,2,1,3,81,3,3,2
0,2,2,5,2,81,3,1,5
1,4,2,0,6,81,3,2,3
0,2,2,3,2,81,3,1,5
1,1,2,6,4,81,3,2,4
0,2,2,4,2,81,3,1,5
0,5,2,6,4,84,2,0,5
0,2,2,4,5,84,2,1,5
0,1,1,4,0,84,2,1,4
0,4,1,5,5,84,2,1,4
1,4,2,1,3,85,2,1,4
0,5,1,5,2,85,2,1,3
1,2,2,1,3,85,2,1,4
0,1,2,6,0,86,2,1,4
1,2,1,5,4,86,2,1,5
0,1,2,3,7,86,2,0,5
1,2,1,4,4,86,2,0,5
1,2,2,6,6,86,2,0,5
1,4,2,0,5,87,2,1,3
0,2,1,1,3,87,2,1,2
0,1,1,3,3,87,2,1,3
0,2,1,1,3,87,2,1,3
0,3,1,2,6,87,2,0,4
0,2,1,1,3,87,2,1,3
0,1,2,3,3,87,2,1,4
0,2,1,1,3,87,2,1,3
0,4,2,5,5,87,2,0,4
0,3,1,1,5,87,2,1,3
0,4,2,3,6,87,2,0,4
0,4,2,4,6,87,2,0,4
0,4,2,0,3,87,2,0,4
0,4,1,4,5,88,3,2,3
0,3,2,2,7,88,3,1,5
0,2,2,4,6,88,3,1,5
0,3,2,5,5,90,4,2,4
1,2,1,1,3,92,2,1,4
0,1,2,3,7,93,1,0,3
1,2,2,1,5,93,1,0,2
0,2,2,6,7,93,1,0,4
1,3,0,0,4,93,1,1,1
0,2,2,3,5,93,1,0,2
0,2,1,5,2,93,1,0,3
0,1,2,1,6,93,1,0,3
0,1,2,2,7,93,1,0,2
0,1,1,0,5,93,1,0,4
1,2,2,5,5,93,1,0,3
0,2,2,0,4,93,1,0,1
1,2,2,4,5,93,1,0,4
0,1,2,4,6,93,1,0,3
1,2,2,5,7,93,1,0,3
0,2,2,0,5,93,1,1,1
1,2,2,1,6,93,1,0,3
0,2,2,4,5,93,1,0,3
1,1,2,5,5,93,1,0,3
0,1,2,5,5,93,1,0,3
1,2,2,4,7,93,1,0,4
0,3,2,1,4,93,1,0,3
0,0,1,6,3,93,1,1,1
0,2,1,3,4,93,1,0,2
0,1,1,6,3,93,1,0,2
0,1,1,4,6,93,1,0,2
0,1,1,2,6,93,1,0,3
0,1,1,6,7,93,1,0,3
1,1,2,6,7,94,2,0,4
0,2,0,5,5,94,2,1,3
1,1,2,4,2,94,2,0,5
0,1,1,4,6,94,2,2,1
0,2,2,6,7,94,2,0,4
0,1,1,0,5,94,2,0,4
0,2,2,3,4,94,2,1,2
0,2,1,5,6,94,2,0,4
0,1,2,2,7,94,2,0,5
1,2,0,0,3,94,2,0,4
0,2,2,5,4,94,2,0,5
1,4,2,4,5,94,2,0,5
0,3,2,2,4,94,2,0,4
0,1,2,4,7,94,2,1,3
0,1,2,6,5,94,2,1,3
1,4,2,3,5,94,2,0,5
1,1,1,5,5,94,2,1,2
0,2,2,6,7,94,2,0,4
1,1,2,6,5,94,2,1,3
1,4,1,3,5,94,2,0,4
0,1,2,0,2,99,4,1,5
0,2,1,3,2,100,3,1,5
0,3,2,1,2,100,3,1,4
0,3,2,5,3,100,3,1,5
0,3,2,2,3,100,3,1,4
0,2,2,1,3,106,2,2,2
1,1,2,2,2,110,2,1,4
0,2,2,6,5,110,2,1,4
0,3,2,5,2,110,2,1,5
0,1,2,2,6,110,2,1,4
1,1,2,2,6,110,2,2,3
0,1,2,0,4,110,2,1,4
1,1,2,2,6,110,2,1,4
0,1,2,2,2,110,2,1,5
0,3,2,2,2,111,2,3,1
0,3,2,5,4,112,2,1,4
1,2,2,1,4,112,2,1,4
1,1,2,3,7,112,2,1,4
0,2,2,1,6,114,3,1,5
0,2,2,1,5,114,3,1,5
0,4,2,3,3,114,3,1,5
0,1,2,2,6,115,2,1,4
0,1,1,3,6,115,2,1,4
0,1,1,2,6,115,2,1,4
0,1,1,2,5,115,2,1,3
0,1,2,3,5,115,2,1,5
1,1,1,3,5,115,2,1,4
0,2,2,3,7,115,2,1,3
1,1,2,5,7,115,2,1,4
1,1,2,0,7,115,2,1,4
1,2,2,6,5,117,3,1,5
0,3,2,2,3,118,1,0,3
0,2,2,6,5,118,1,0,4
0,5,2,2,0,118,1,1,2
1,1,2,6,3,118,1,0,4
0,1,2,1,6,118,1,0,5
1,1,2,6,4,118,1,0,4
0,3,2,4,2,118,1,0,5
0,1,2,6,4,118,1,0,4
0,1,2,2,4,118,1,0,5
0,4,2,6,7,119,3,1,6
1,2,2,4,2,121,6,0,6
0,4,2,4,4,123,3,2,4
0,1,2,6,3,123,3,2,4
0,2,2,0,5,123,3,1,4
0,2,2,4,6,123,3,1,5
0,2,2,0,4,126,2,0,5
0,4,2,5,5,126,2,1,5
0,2,2,2,6,126,2,0,6
0,3,2,1,5,126,2,0,6
0,2,2,6,3,126,2,0,6
0,1,1,3,4,126,2,1,5
1,3,2,0,4,126,2,1,5
0,1,2,6,3,126,2,1,4
0,2,2,3,0,126,2,0,6
1,1,2,1,5,126,2,0,5
1,1,1,3,6,126,2,1,4
1,3,2,6,4,126,2,0,6
1,1,2,5,5,126,2,1,5
0,2,2,5,7,130,3,1,4
0,2,2,0,4,130,3,1,4
0,1,2,5,7,130,3,2,3
0,1,2,6,6,130,3,1,4
1,2,2,1,6,130,3,1,5
0,2,2,3,7,130,3,1,5
1,1,2,5,7,130,3,1,5
0,3,2,3,5,130,3,1,5
1,2,2,0,4,130,3,1,4
0,1,2,0,5,137,4,2,4
0,1,2,1,7,138,1,0,3
1,4,2,4,2,138,1,0,3
0,2,2,1,7,138,1,0,5
0,3,2,4,4,138,1,0,4
0,3,2,6,5,138,1,2,1
0,3,2,4,3,138,1,0,3
1,2,2,3,3,140,2,1,4
0,4,2,5,5,140,2,1,3
1,2,2,4,2,140,2,1,4
0,3,2,4,5,141,2,0,5
1,3,2,3,6,141,2,1,4
1,1,2,3,6,141,2,0,4
1,1,2,1,6,141,2,1,4
1,1,2,4,2,143,2,1,3
1,1,2,1,6,143,2,1,3
0,1,2,5,6,144,2,1,3
0,3,2,2,6,144,2,0,4
0,2,2,5,2,144,2,0,4
1,1,2,6,3,144,2,1,2
0,2,2,3,4,144,2,1,3
0,1,2,5,5,144,2,2,1
0,2,2,2,5,149,5,1,6
0,2,2,1,6,152,2,1,3
0,2,2,0,4,153,3,1,4
0,1,2,6,6,153,3,2,2
1,2,2,2,5,153,3,1,4
0,3,1,3,6,154,3,1,5
1,3,2,5,5,154,3,2,3
0,3,1,2,6,154,3,1,5
0,3,2,1,6,154,3,1,5
0,3,2,3,6,154,3,1,5
1,2,2,0,5,156,3,1,4
0,4,2,2,6,156,3,1,5
1,2,2,3,5,156,3,1,6
0,1,2,2,6,156,3,1,5
0,1,2,3,6,156,3,1,6
0,1,2,4,6,156,3,1,5
1,1,2,5,2,156,3,1,5
0,2,2,3,4,156,3,1,5
1,1,2,2,6,156,3,2,2
0,1,2,1,4,156,3,1,5
1,1,2,3,2,156,3,1,4
0,1,2,3,6,156,3,1,5
0,2,2,3,6,157,3,1,5
1,2,2,5,7,157,3,2,3
0,1,2,6,6,157,3,3,3
0,1,2,0,5,158,3,1,4
0,1,2,5,3,158,3,1,5
0,2,2,1,5,158,3,0,6
0,1,2,3,3,158,3,1,5
1,2,2,2,6,162,3,1,4
1,2,2,4,7,162,3,1,4
0,4,2,2,6,163,2,1,5
0,2,2,6,4,163,2,1,5
0,5,2,1,5,163,2,1,4
0,2,2,0,5,163,2,1,5
0,5,2,4,3,164,3,1,5
0,2,2,0,5,165,3,1,5
0,1,2,4,7,165,3,0,6
0,5,2,1,4,165,3,1,5
1,1,2,1,4,165,3,2,4
0,3,2,2,3,170,4,4,1
1,1,1,0,5,171,4,2,5
1,2,2,3,7,173,3,1,4
0,3,2,4,5,176,2,0,4
1,1,2,6,4,176,2,1,3
0,2,2,4,7,176,2,1,3
1,2,2,6,3,176,2,1,3
0,3,2,2,7,176,2,1,2
0,4,1,2,5,181,2,1,5
0,2,2,1,4,181,2,1,4
0,1,2,2,6,181,2,1,4
0,1,2,6,7,183,3,1,5
1,1,2,6,4,186,3,1,5
0,3,2,6,6,186,3,1,5
0,4,2,6,3,186,3,1,6
0,2,2,6,4,186,3,1,5
0,3,2,3,6,186,3,1,5
0,1,1,3,6,188,2,0,5
0,3,2,3,5,188,2,0,5
0,1,2,6,3,188,2,1,3
1,4,2,1,7,190,2,1,4
0,4,2,0,4,198,3,1,5
1,3,2,4,4,198,3,1,4
0,2,2,5,4,199,3,1,4
1,2,2,6,7,210,2,1,3
0,2,2,1,3,210,2,1,5
1,2,2,2,4,210,2,0,5
0,3,2,5,2,211,3,1,5
0,3,2,1,2,211,3,1,5
1,1,2,3,2,212,2,6,1
0,1,2,6,6,213,3,1,5
0,2,2,5,6,216,4,1,5
0,1,2,0,4,216,4,1,5
0,2,2,2,4,219,2,1,4
0,3,2,4,6,219,2,0,5
0,2,2,3,6,219,2,1,3
0,3,2,6,4,220,3,1,5
0,1,2,3,6,220,3,1,4
1,1,2,4,2,220,3,1,5
0,2,2,2,6,220,3,1,5
1,2,2,3,5,220,3,1,5
0,3,2,0,6,220,3,2,3
0,1,2,3,4,220,3,1,5
0,1,2,3,5,220,3,1,5
0,1,2,4,5,220,3,1,4
1,1,2,4,6,223,1,0,5
0,3,2,3,6,223,1,0,4
1,1,2,6,6,223,1,0,2
0,3,2,2,6,223,1,0,3
1,3,2,6,4,223,1,1,2
0,1,2,6,6,223,1,1,2
0,1,2,0,4,223,1,0,3
0,0,2,1,5,225,1,0,4
0,0,2,4,5,225,1,0,3
0,3,2,5,5,225,1,0,5
1,1,2,6,6,227,3,2,3
0,1,2,6,3,229,3,1,5
0,1,2,4,6,236,1,0,4
1,2,2,3,6,238,4,2,5
1,2,1,2,4,244,4,1,6
1,2,2,1,6,244,4,2,5
0,3,0,6,6,251,4,0,6
0,4,2,6,4,255,5,1,6
1,3,0,5,0,255,5,1,6
0,2,1,4,5,300,3,1,5
0,3,1,1,2,311,4,2,6
0,1,1,3,5,322,6,1,6
1,1,2,6,5,322,6,2,6
1,1,1,4,2,340,2,2,3
0,2,2,2,2,351,6,0,6
0,2,2,3,2,351,6,0,6
0,2,1,0,7,5,4,3,4
0,1,2,5,6,13,3,1,5
0,4,1,3,5,13,3,2,3
0,2,1,5,7,13,3,1,5
1,2,2,3,3,13,3,2,4
0,1,2,5,6,13,3,1,5
1,2,2,6,4,13,3,1,4
1,2,2,1,6,13,3,2,4
1,2,2,1,6,15,4,2,5
0,1,2,4,6,16,1,0,2
1,2,1,0,6,16,1,0,1
0,3,1,4,2,16,1,0,2
0,3,2,2,2,16,1,0,3
0,4,1,5,6,16,1,0,1
1,1,2,1,5,16,1,0,3
1,3,2,5,3,16,1,0,3
0,1,2,5,7,17,1,0,4
0,2,1,0,3,17,1,0,2
0,2,2,6,5,17,1,0,3
0,2,2,6,5,17,1,0,1
0,1,1,4,4,17,1,0,3
0,1,2,1,6,17,1,0,4
0,4,1,4,4,17,1,0,2
0,3,1,4,4,17,1,0,2
0,3,1,4,6,17,1,0,4
0,4,1,0,5,17,1,0,2
0,2,1,3,5,17,1,0,4
0,1,1,0,6,17,1,0,2
1,2,2,0,4,19,4,1,6
1,2,2,4,3,20,2,0,6
0,1,1,5,6,20,2,1,3
0,2,2,6,6,20,2,0,6
0,1,2,3,6,21,4,1,5
0,1,1,6,0,23,2,1,5
0,1,1,5,6,23,2,1,4
1,2,2,3,7,26,4,2,5
0,1,1,6,6,26,4,4,1
0,2,2,6,2,26,4,1,5
0,2,2,6,2,27,3,1,5
0,2,1,0,2,27,3,0,6
1,2,2,0,6,28,3,1,4
0,2,1,0,5,28,3,1,5
0,2,2,0,6,28,3,1,4
